pair,component,layer,head,head_type,n_tasks,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,maxmatch_cosine_mean,maxmatch_cosine_std,mmd_rbf_mean,mmd_rbf_std,cka_valid_rate,cka_linear_mean_valid_only,cka_linear_std_valid_only
original_vs_version1,k,26,3,kv_head,50,0.394648,0.024038,0.947495,0.011837,0.003081,0.001155,0.06,0.747246,0.229992
original_vs_version1,k,26,4,kv_head,50,0.31048,0.024765,0.938528,0.014361,0.003258,0.001434,0.06,0.749431,0.23889
original_vs_version1,k,26,5,kv_head,50,0.492051,0.024772,0.926133,0.019123,0.004364,0.001508,0.06,0.727419,0.238307
original_vs_version1,k,26,6,kv_head,50,0.566543,0.030485,0.941776,0.013385,0.005148,0.001739,0.06,0.720217,0.257269
original_vs_version1,k,26,7,kv_head,50,0.366925,0.018684,0.951579,0.010568,0.003093,0.001198,0.06,0.780583,0.215703
original_vs_version1,k,27,0,kv_head,50,0.530793,0.017688,0.942969,0.012735,0.0035,0.001304,0.06,0.709216,0.252347
original_vs_version1,k,27,1,kv_head,50,0.675365,0.013952,0.930474,0.018068,0.004635,0.001706,0.06,0.715478,0.255155
original_vs_version1,k,27,2,kv_head,50,0.621383,0.014383,0.918571,0.019092,0.003908,0.001374,0.06,0.717384,0.248753
original_vs_version1,k,27,3,kv_head,50,0.446768,0.015798,0.897903,0.021985,0.003509,0.001091,0.06,0.684203,0.248809
original_vs_version1,k,27,4,kv_head,50,0.406058,0.017922,0.9409,0.013817,0.003328,0.00134,0.06,0.754957,0.254775
original_vs_version1,k,27,5,kv_head,50,0.547084,0.01628,0.926137,0.017494,0.003551,0.001234,0.06,0.716603,0.229668
original_vs_version1,k,27,6,kv_head,50,0.35025,0.021663,0.925572,0.014765,0.003102,0.001116,0.06,0.678243,0.267324
original_vs_version1,k,27,7,kv_head,50,0.586723,0.011041,0.875759,0.024424,0.003486,0.001113,0.06,0.865038,0.102697
original_vs_version1,k,28,0,kv_head,50,0.310842,0.03159,0.929797,0.01624,0.003616,0.001349,0.06,0.746089,0.235403
original_vs_version1,k,28,1,kv_head,50,0.351383,0.031741,0.92992,0.016762,0.003369,0.001269,0.06,0.72457,0.243133
original_vs_version1,k,28,2,kv_head,50,0.387949,0.027969,0.870845,0.037266,0.004457,0.001763,0.06,0.765565,0.162244
original_vs_version1,k,28,3,kv_head,50,0.434211,0.03097,0.925116,0.019914,0.004299,0.001685,0.06,0.738347,0.125809
original_vs_version1,k,28,4,kv_head,50,0.338087,0.029914,0.951047,0.011894,0.003318,0.00125,0.06,0.738596,0.238717
original_vs_version1,k,28,5,kv_head,50,0.340673,0.018641,0.896906,0.023106,0.003681,0.0013,0.06,0.745369,0.263167
original_vs_version1,k,28,6,kv_head,50,0.296748,0.029016,0.928663,0.021876,0.003605,0.001614,0.06,0.630528,0.192496
original_vs_version1,k,28,7,kv_head,50,0.342722,0.028296,0.932004,0.015026,0.003347,0.00123,0.06,0.737841,0.228663
original_vs_version1,k,29,0,kv_head,50,0.312888,0.02777,0.916295,0.017521,0.0036,0.001325,0.06,0.734252,0.247751
original_vs_version1,k,29,1,kv_head,50,0.422345,0.014479,0.84271,0.03777,0.008364,0.002885,0.06,0.661376,0.228007
original_vs_version1,k,29,2,kv_head,50,0.312025,0.032053,0.921489,0.018163,0.003561,0.001368,0.06,0.720375,0.242669
original_vs_version1,k,29,3,kv_head,50,0.632342,0.017285,0.934473,0.015371,0.007799,0.002804,0.06,0.707914,0.27678
original_vs_version1,k,29,4,kv_head,50,0.362331,0.024091,0.941263,0.012931,0.003504,0.001313,0.06,0.735107,0.235762
original_vs_version1,k,29,5,kv_head,50,0.451182,0.013203,0.841948,0.035932,0.005443,0.00178,0.06,0.683143,0.259652
original_vs_version1,k,29,6,kv_head,50,0.31365,0.021418,0.927717,0.015406,0.003826,0.001322,0.06,0.768052,0.222218
original_vs_version1,k,29,7,kv_head,50,0.49693,0.008745,0.84044,0.036698,0.004182,0.001275,0.06,0.702662,0.215921
original_vs_version1,k,30,0,kv_head,50,0.424985,0.016273,0.866311,0.032316,0.004712,0.00159,0.06,0.607195,0.181846
original_vs_version1,k,30,1,kv_head,50,0.449243,0.017523,0.922712,0.017821,0.003862,0.001187,0.06,0.743157,0.253687
original_vs_version1,k,30,2,kv_head,50,0.323815,0.024275,0.930688,0.019513,0.003596,0.001583,0.06,0.664457,0.211128
original_vs_version1,k,30,3,kv_head,50,0.645452,0.010588,0.89284,0.02168,0.003966,0.0011,0.06,0.669334,0.286631
original_vs_version1,k,30,4,kv_head,50,0.665952,0.009264,0.921589,0.021585,0.006913,0.002162,0.06,0.705176,0.244336
original_vs_version1,k,30,5,kv_head,50,0.402032,0.029848,0.932691,0.015365,0.003735,0.001338,0.06,0.709887,0.248504
original_vs_version1,k,30,6,kv_head,50,0.65389,0.010615,0.902856,0.023167,0.005308,0.00168,0.06,0.706469,0.218353
original_vs_version1,k,30,7,kv_head,50,0.539832,0.018756,0.883256,0.025491,0.003988,0.001222,0.06,0.720626,0.237249
original_vs_version1,k,31,0,kv_head,50,0.490415,0.015235,0.917259,0.019591,0.004301,0.001296,0.06,0.718547,0.236538
original_vs_version1,k,31,1,kv_head,50,0.521886,0.020933,0.917415,0.01945,0.003731,0.001271,0.06,0.63064,0.23251
original_vs_version1,k,31,2,kv_head,50,0.435528,0.013232,0.919425,0.019569,0.004682,0.001736,0.06,0.629725,0.267079
original_vs_version1,k,31,3,kv_head,50,0.330999,0.018799,0.880002,0.024158,0.003824,0.001251,0.06,0.700283,0.25528
original_vs_version1,k,31,4,kv_head,50,0.377719,0.029749,0.945217,0.014958,0.003419,0.001296,0.06,0.706483,0.266938
original_vs_version1,k,31,5,kv_head,50,0.355352,0.024404,0.865836,0.031043,0.006419,0.002074,0.06,0.697057,0.253806
original_vs_version1,k,31,6,kv_head,50,0.664549,0.00757,0.901959,0.019934,0.005976,0.001812,0.06,0.83588,0.11224
original_vs_version1,k,31,7,kv_head,50,0.470667,0.0178,0.88282,0.024219,0.003991,0.001206,0.06,0.687036,0.274862
original_vs_version1,k,32,0,kv_head,50,0.474254,0.02248,0.894407,0.02541,0.00991,0.003319,0.06,0.688337,0.235434
original_vs_version1,k,32,1,kv_head,50,0.314228,0.025899,0.874737,0.028354,0.004193,0.001206,0.06,0.655892,0.263868
original_vs_version1,k,32,2,kv_head,50,0.490021,0.023666,0.922501,0.018177,0.004065,0.001478,0.06,0.655821,0.236999
original_vs_version1,k,32,3,kv_head,50,0.383153,0.014089,0.872395,0.027996,0.004991,0.001551,0.06,0.636348,0.191338
original_vs_version1,k,32,4,kv_head,50,0.52909,0.006009,0.840309,0.03013,0.004555,0.001305,0.06,0.808111,0.145655
original_vs_version1,k,32,5,kv_head,50,0.31433,0.027954,0.906972,0.021131,0.003917,0.001203,0.06,0.69812,0.257115
original_vs_version1,k,32,6,kv_head,50,0.483722,0.018468,0.868047,0.03134,0.012661,0.00511,0.06,0.64433,0.224674
original_vs_version1,k,32,7,kv_head,50,0.484737,0.012519,0.830003,0.031904,0.004232,0.00127,0.06,0.823959,0.123745
original_vs_version1,k,33,0,kv_head,50,0.358946,0.024353,0.904153,0.021215,0.004516,0.00172,0.06,0.514749,0.172333
original_vs_version1,k,33,1,kv_head,50,0.309349,0.03692,0.924435,0.018952,0.004122,0.001522,0.06,0.652,0.26045
original_vs_version1,k,33,2,kv_head,50,0.370849,0.027419,0.888816,0.027336,0.006177,0.002415,0.06,0.656175,0.242228
original_vs_version1,k,33,3,kv_head,50,0.36726,0.017997,0.880197,0.026574,0.003907,0.001151,0.06,0.653619,0.24
original_vs_version1,k,33,4,kv_head,50,0.406831,0.019907,0.87225,0.026375,0.006579,0.001965,0.06,0.654814,0.265777
original_vs_version1,k,33,5,kv_head,50,0.350182,0.030415,0.92202,0.019476,0.00407,0.001484,0.06,0.654734,0.262753
original_vs_version1,k,33,6,kv_head,50,0.500433,0.033854,0.899901,0.022878,0.008164,0.002936,0.06,0.565922,0.137819
original_vs_version1,k,33,7,kv_head,50,0.463738,0.019934,0.862431,0.028645,0.006446,0.00215,0.06,0.702342,0.245682
original_vs_version1,k,34,0,kv_head,50,0.555643,0.020914,0.88606,0.027286,0.009137,0.003172,0.06,0.639085,0.168831
original_vs_version1,k,34,1,kv_head,50,0.289162,0.03349,0.912546,0.022062,0.003667,0.001267,0.06,0.602727,0.255404
original_vs_version1,k,34,2,kv_head,50,0.254732,0.030564,0.909203,0.023371,0.004261,0.001539,0.06,0.60987,0.256646
original_vs_version1,k,34,3,kv_head,50,0.345288,0.033129,0.911018,0.020103,0.004555,0.001615,0.06,0.673459,0.261526
original_vs_version1,k,34,4,kv_head,50,0.496973,0.028083,0.87928,0.027822,0.009925,0.003533,0.06,0.631732,0.281838
original_vs_version1,k,34,5,kv_head,50,0.27633,0.027299,0.896838,0.024671,0.003681,0.001406,0.06,0.634543,0.25435
original_vs_version1,k,34,6,kv_head,50,0.455096,0.023447,0.899147,0.026401,0.005664,0.00207,0.06,0.517426,0.190445
original_vs_version1,k,34,7,kv_head,50,0.271909,0.028526,0.930102,0.018471,0.003796,0.00143,0.06,0.650581,0.246029
original_vs_version1,k,35,0,kv_head,50,0.307778,0.03411,0.914333,0.019569,0.003931,0.001405,0.06,0.612872,0.276623
original_vs_version1,k,35,1,kv_head,50,0.305538,0.04296,0.910828,0.019521,0.004275,0.001497,0.06,0.604494,0.256175
original_vs_version1,k,35,2,kv_head,50,0.329234,0.042026,0.909682,0.01837,0.004608,0.001572,0.06,0.668534,0.261482
original_vs_version1,k,35,3,kv_head,50,0.308505,0.02861,0.922317,0.019317,0.004043,0.001523,0.06,0.643189,0.259844
original_vs_version1,k,35,4,kv_head,50,0.416057,0.030255,0.89848,0.023206,0.005709,0.002305,0.06,0.541745,0.182307
original_vs_version1,k,35,5,kv_head,50,0.367764,0.013192,0.786947,0.042551,0.010318,0.003667,0.06,0.680902,0.217942
original_vs_version1,k,35,6,kv_head,50,0.318091,0.040976,0.912171,0.019648,0.00415,0.00139,0.06,0.618384,0.260847
original_vs_version1,k,35,7,kv_head,50,0.468122,0.027024,0.888653,0.026322,0.011299,0.005,0.06,0.661964,0.242746
original_vs_version1,k,36,0,kv_head,50,0.502659,0.020252,0.87884,0.025049,0.004668,0.001231,0.06,0.692972,0.271806
original_vs_version1,k,36,1,kv_head,50,0.70653,0.00819,0.893188,0.018745,0.004509,0.001125,0.06,0.694459,0.221977
original_vs_version1,k,36,2,kv_head,50,0.533939,0.018224,0.893911,0.023908,0.005034,0.001608,0.06,0.706397,0.261147
original_vs_version1,k,36,3,kv_head,50,0.506282,0.022765,0.881335,0.02399,0.007514,0.003311,0.06,0.634416,0.236327
original_vs_version1,k,36,4,kv_head,50,0.494477,0.023108,0.871472,0.028248,0.028073,0.012355,0.06,0.661375,0.288472
original_vs_version1,k,36,5,kv_head,50,0.333556,0.037377,0.906103,0.020885,0.005294,0.001793,0.06,0.65583,0.26472
original_vs_version1,k,36,6,kv_head,50,0.598668,0.014018,0.889525,0.023325,0.006598,0.002114,0.06,0.654872,0.220611
original_vs_version1,k,36,7,kv_head,50,0.328717,0.026575,0.866732,0.031042,0.009302,0.003985,0.06,0.64694,0.26006
original_vs_version1,k,37,0,kv_head,50,0.390419,0.018679,0.843532,0.030829,0.005474,0.001784,0.06,0.480475,0.183992
original_vs_version1,k,37,1,kv_head,50,0.340745,0.025926,0.874175,0.024177,0.004761,0.001475,0.06,0.672468,0.254972
original_vs_version1,k,37,2,kv_head,50,0.592003,0.012685,0.88559,0.023595,0.010798,0.004001,0.06,0.709726,0.233973
original_vs_version1,k,37,3,kv_head,50,0.318802,0.03416,0.866993,0.023429,0.004512,0.001333,0.06,0.649936,0.263076
original_vs_version1,k,37,4,kv_head,50,0.60143,0.018665,0.889975,0.02351,0.024174,0.01098,0.06,0.685253,0.28485
original_vs_version1,k,37,5,kv_head,50,0.496567,0.03836,0.916448,0.020729,0.005104,0.001753,0.06,0.610313,0.235608
original_vs_version1,k,37,6,kv_head,50,0.402572,0.011325,0.785906,0.039453,0.01481,0.006086,0.06,0.728528,0.114673
original_vs_version1,k,37,7,kv_head,50,0.543976,0.010327,0.835233,0.026048,0.00409,0.000991,0.06,0.790804,0.112303
original_vs_version1,k,38,0,kv_head,50,0.748063,0.008344,0.916499,0.011903,0.005021,0.001209,0.06,0.671798,0.196933
original_vs_version1,k,38,1,kv_head,50,0.517822,0.012479,0.887244,0.022273,0.00603,0.001914,0.06,0.62852,0.225707
original_vs_version1,k,38,2,kv_head,50,0.449228,0.019984,0.862103,0.032826,0.011558,0.004724,0.06,0.54698,0.222836
original_vs_version1,k,38,3,kv_head,50,0.480936,0.017238,0.883867,0.022565,0.005914,0.001713,0.06,0.611248,0.271769
original_vs_version1,k,38,4,kv_head,50,0.375561,0.025806,0.875915,0.025958,0.005761,0.001906,0.06,0.632763,0.283039
original_vs_version1,k,38,5,kv_head,50,0.637111,0.018094,0.904295,0.018313,0.015993,0.006298,0.06,0.640098,0.26977
original_vs_version1,k,38,6,kv_head,50,0.757271,0.016865,0.944627,0.012723,0.008329,0.002944,0.06,0.70109,0.265924
original_vs_version1,k,38,7,kv_head,50,0.441053,0.028709,0.925511,0.018199,0.005031,0.002037,0.06,0.597752,0.245352
original_vs_version1,k,39,0,kv_head,50,0.690668,0.013674,0.910195,0.01697,0.008661,0.002406,0.06,0.6006,0.264784
original_vs_version1,k,39,1,kv_head,50,0.708053,0.012595,0.915594,0.016328,0.009324,0.003054,0.06,0.583821,0.275202
original_vs_version1,k,39,2,kv_head,50,0.622377,0.019657,0.914192,0.017089,0.006666,0.002212,0.06,0.597492,0.213851
original_vs_version1,k,39,3,kv_head,50,0.685319,0.013074,0.93607,0.014712,0.008199,0.003288,0.06,0.593955,0.155753
original_vs_version1,k,39,4,kv_head,50,0.661078,0.0122,0.919721,0.016314,0.007157,0.002349,0.06,0.575798,0.276314
original_vs_version1,k,39,5,kv_head,50,0.756346,0.005904,0.924028,0.012184,0.006794,0.001754,0.06,0.781572,0.128199
original_vs_version1,k,39,6,kv_head,50,0.744778,0.011311,0.919073,0.015317,0.008502,0.002477,0.06,0.597027,0.276406
original_vs_version1,k,39,7,kv_head,50,0.765803,0.012861,0.947356,0.011642,0.009595,0.002981,0.06,0.710051,0.136643
original_vs_version1,q,0,0,q_head,50,0.506668,0.016467,0.83675,0.033908,0.004576,0.001369,0.06,0.811302,0.031098
original_vs_version1,q,0,1,q_head,50,0.470927,0.017081,0.821588,0.038889,0.00484,0.001392,0.06,0.777991,0.049892
original_vs_version1,q,0,2,q_head,50,0.484453,0.018233,0.8449,0.029492,0.006354,0.002361,0.06,0.530766,0.130444
original_vs_version1,q,0,3,q_head,50,0.485914,0.017774,0.826642,0.035662,0.004794,0.001398,0.06,0.800473,0.056045
original_vs_version1,q,0,4,q_head,50,0.422822,0.01784,0.804517,0.037187,0.005919,0.002181,0.06,0.544929,0.120641
original_vs_version1,q,0,5,q_head,50,0.35375,0.016414,0.798363,0.036167,0.005457,0.001931,0.06,0.706413,0.029013
original_vs_version1,q,0,6,q_head,50,0.533262,0.017903,0.869344,0.028318,0.007736,0.00313,0.06,0.613784,0.046622
original_vs_version1,q,0,7,q_head,50,0.492109,0.02808,0.886404,0.025904,0.009853,0.004656,0.06,0.439426,0.232139
original_vs_version1,q,0,8,q_head,50,0.671644,0.016622,0.925598,0.019317,0.011512,0.00609,0.06,0.729717,0.061499
original_vs_version1,q,0,9,q_head,50,0.54606,0.027444,0.913654,0.021876,0.009196,0.004692,0.06,0.403102,0.224047
original_vs_version1,q,0,10,q_head,50,0.493442,0.012066,0.819718,0.02921,0.00388,0.0012,0.06,0.811701,0.04294
original_vs_version1,q,0,11,q_head,50,0.378386,0.023162,0.816496,0.027084,0.004979,0.001725,0.06,0.476219,0.232877
original_vs_version1,q,0,12,q_head,50,0.470303,0.012083,0.799786,0.0363,0.004617,0.001304,0.06,0.736004,0.059292
original_vs_version1,q,0,13,q_head,50,0.512966,0.026696,0.831981,0.036165,0.006516,0.002239,0.06,0.33989,0.079986
original_vs_version1,q,0,14,q_head,50,0.6372,0.013823,0.89734,0.020372,0.007227,0.002833,0.06,0.423182,0.1046
original_vs_version1,q,0,15,q_head,50,0.400015,0.025456,0.809765,0.029074,0.006878,0.003556,0.06,0.607835,0.084253
original_vs_version1,q,0,16,q_head,50,0.374948,0.011211,0.791544,0.0408,0.003917,0.001263,0.06,0.860637,0.04865
original_vs_version1,q,0,17,q_head,50,0.398011,0.033936,0.819737,0.03958,0.037353,0.024894,0.06,0.23931,0.106238
original_vs_version1,q,0,18,q_head,50,0.266705,0.008756,0.929488,0.009736,0.001594,0.000869,0.06,0.949813,0.04027
original_vs_version1,q,0,19,q_head,50,0.451171,0.012937,0.83171,0.032288,0.003829,0.001211,0.06,0.895508,0.024706
original_vs_version1,q,0,20,q_head,50,0.343897,0.015947,0.782897,0.04306,0.00687,0.002459,0.06,0.422641,0.135987
original_vs_version1,q,0,21,q_head,50,0.487259,0.01283,0.857577,0.033627,0.006823,0.002656,0.06,0.557027,0.114343
original_vs_version1,q,0,22,q_head,50,0.273084,0.025338,0.767752,0.043689,0.007416,0.003089,0.06,0.426267,0.123984
original_vs_version1,q,0,23,q_head,50,0.493098,0.015295,0.861464,0.035267,0.008146,0.003592,0.06,0.604125,0.11584
original_vs_version1,q,0,24,q_head,50,0.579431,0.017398,0.90247,0.026898,0.029503,0.018759,0.06,0.573193,0.032534
original_vs_version1,q,0,25,q_head,50,0.378504,0.02367,0.805302,0.038897,0.008795,0.003414,0.06,0.646135,0.052573
original_vs_version1,q,0,26,q_head,50,0.423183,0.015561,0.823911,0.04283,0.005319,0.001818,0.06,0.687999,0.068435
original_vs_version1,q,0,27,q_head,50,0.478517,0.066401,0.836058,0.04408,0.039374,0.02789,0.06,0.243595,0.043947
original_vs_version1,q,0,28,q_head,50,0.460593,0.015329,0.832976,0.038327,0.004649,0.001627,0.06,0.769381,0.078622
original_vs_version1,q,0,29,q_head,50,0.452578,0.015201,0.841722,0.037438,0.005414,0.001763,0.06,0.761201,0.052247
original_vs_version1,q,0,30,q_head,50,0.4558,0.014559,0.813953,0.04015,0.004838,0.001536,0.06,0.702087,0.084011
original_vs_version1,q,0,31,q_head,50,0.46372,0.011135,0.813799,0.038393,0.004725,0.001427,0.06,0.697527,0.085246
original_vs_version1,q,0,32,q_head,50,0.370263,0.014437,0.778587,0.04213,0.005475,0.001711,0.06,0.657164,0.112884
original_vs_version1,q,0,33,q_head,50,0.761556,0.010806,0.942606,0.011661,0.013677,0.006987,0.06,0.458184,0.057487
original_vs_version1,q,0,34,q_head,50,0.362111,0.020527,0.794491,0.040056,0.007238,0.002516,0.06,0.379777,0.130205
original_vs_version1,q,0,35,q_head,50,0.357761,0.014844,0.79269,0.042736,0.012507,0.006092,0.06,0.403965,0.104804
original_vs_version1,q,0,36,q_head,50,0.332025,0.01029,0.772701,0.039832,0.004442,0.001269,0.06,0.716209,0.08422
original_vs_version1,q,0,37,q_head,50,0.422286,0.015133,0.788857,0.042262,0.004328,0.001313,0.06,0.805208,0.035775
original_vs_version1,q,0,38,q_head,50,0.413717,0.014123,0.793643,0.043301,0.004693,0.001491,0.06,0.760245,0.061764
original_vs_version1,q,0,39,q_head,50,0.483363,0.014745,0.830144,0.033026,0.005004,0.001483,0.06,0.828372,0.035419
original_vs_version1,q,1,0,q_head,50,0.538577,0.011702,0.869751,0.029585,0.006529,0.002666,0.06,0.38615,0.19065
original_vs_version1,q,1,1,q_head,50,0.444998,0.014541,0.883089,0.037956,0.004759,0.001867,0.06,0.590542,0.179594
original_vs_version1,q,1,2,q_head,50,0.526144,0.00488,0.81373,0.030821,0.004855,0.001295,0.06,0.639299,0.120738
original_vs_version1,q,1,3,q_head,50,0.561406,0.005757,0.895204,0.017127,0.003339,0.001203,0.06,0.894233,0.031645
original_vs_version1,q,1,4,q_head,50,0.560452,0.009004,0.867188,0.02225,0.004682,0.001416,0.06,0.714049,0.093169
original_vs_version1,q,1,5,q_head,50,0.665186,0.015037,0.913759,0.018889,0.005329,0.001786,0.06,0.750853,0.057415
original_vs_version1,q,1,6,q_head,50,0.504917,0.014414,0.867991,0.02929,0.056556,0.032948,0.06,0.40451,0.074681
original_vs_version1,q,1,7,q_head,50,0.70274,0.010616,0.933626,0.015711,0.008071,0.00292,0.06,0.534865,0.099253
original_vs_version1,q,1,8,q_head,50,0.523853,0.017784,0.88294,0.026481,0.01171,0.005905,0.06,0.552721,0.082625
original_vs_version1,q,1,9,q_head,50,0.625592,0.011828,0.913851,0.020351,0.009345,0.003612,0.06,0.433171,0.164683
original_vs_version1,q,1,10,q_head,50,0.512761,0.02265,0.868971,0.025042,0.006484,0.002317,0.06,0.832506,0.056755
original_vs_version1,q,1,11,q_head,50,0.48229,0.019973,0.820582,0.032214,0.00725,0.002733,0.06,0.634341,0.140127
original_vs_version1,q,1,12,q_head,50,0.762677,0.006887,0.939324,0.012806,0.020949,0.010728,0.06,0.427505,0.168659
original_vs_version1,q,1,13,q_head,50,0.608332,0.008574,0.894927,0.020892,0.007209,0.002344,0.06,0.800237,0.044158
original_vs_version1,q,1,14,q_head,50,0.449183,0.016234,0.850517,0.03303,0.00764,0.00367,0.06,0.432955,0.13324
original_vs_version1,q,1,15,q_head,50,0.83135,0.012383,0.973736,0.005873,0.004367,0.001945,0.06,0.954957,0.015205
original_vs_version1,q,1,16,q_head,50,0.689059,0.017813,0.935463,0.014134,0.008385,0.003594,0.06,0.383302,0.130719
original_vs_version1,q,1,17,q_head,50,0.524863,0.016736,0.8883,0.027411,0.007463,0.003296,0.06,0.524282,0.174655
original_vs_version1,q,1,18,q_head,50,0.754623,0.015465,0.928263,0.01438,0.006481,0.002359,0.06,0.388088,0.200655
original_vs_version1,q,1,19,q_head,50,0.767421,0.014445,0.971234,0.005697,0.003442,0.001404,0.06,0.966937,0.018092
original_vs_version1,q,1,20,q_head,50,0.574603,0.024956,0.911115,0.014987,0.003529,0.001343,0.06,0.93951,0.016416
original_vs_version1,q,1,21,q_head,50,0.559624,0.020874,0.899111,0.016792,0.004437,0.002355,0.06,0.89031,0.04858
original_vs_version1,q,1,22,q_head,50,0.591983,0.024411,0.897063,0.016719,0.004923,0.002007,0.06,0.831383,0.049058
original_vs_version1,q,1,23,q_head,50,0.62932,0.034162,0.879324,0.021675,0.01134,0.004998,0.06,0.479801,0.084796
original_vs_version1,q,1,24,q_head,50,0.508941,0.020085,0.824857,0.031495,0.012817,0.006558,0.06,0.620558,0.080382
original_vs_version1,q,1,25,q_head,50,0.706434,0.011576,0.939343,0.016336,0.007363,0.003167,0.06,0.841384,0.050148
original_vs_version1,q,1,26,q_head,50,0.52387,0.01447,0.874855,0.027317,0.008761,0.00389,0.06,0.458915,0.158422
original_vs_version1,q,1,27,q_head,50,0.682465,0.019961,0.923048,0.012983,0.005342,0.001865,0.06,0.915093,0.019277
original_vs_version1,q,1,28,q_head,50,0.605963,0.013974,0.901925,0.02075,0.005838,0.00194,0.06,0.341866,0.190763
original_vs_version1,q,1,29,q_head,50,0.595693,0.023674,0.92112,0.017611,0.007879,0.00347,0.06,0.433188,0.268098
original_vs_version1,q,1,30,q_head,50,0.567819,0.016736,0.868353,0.026081,0.005123,0.001572,0.06,0.742255,0.043664
